id,age,genre,revenu,ville,region,arrondissement,adresse,accorderie,mapid
580,0,0,0,Montréal,Montréal,Montréal-Nord,H1H,104,9884
623,31-54,1,20001-30000,Montréal,Montréal,Montréal-Nord,H1G,104,9844
624,31-54,0,20001-30000,Montréal,Montréal,Montréal-Nord,H1G,104,9845
634,31-54,1,0-10000,Montréal,Montréal,Montréal-Nord,H1G,104,9836
652,31-54,0,0-10000,Montréal,Montréal,Montréal-Nord,H1H,104,9821
654,18-30,0,0-10000,Montréal,Montréal,Le Plateau-Mont-Royal,H2L,104,9816
656,18-30,0,10001-20000,Montréal,Montréal,Montréal-Nord,H1H,104,9814
676,31-54,0,10001-20000,Montréal,Montréal,Montréal-Nord,H1G,113,9794
693,96-150,0,0-10000,Montréal,Montréal,Ahuntsic-Cartierville,H3L,104,9779
699,55-65,0,0-10000,Montréal,Montréal,Montréal-Nord,H1H,104,9776
704,18-30,1,0-10000,Montréal,Montréal,Le Plateau-Mont-Royal,H2K,88,9765
707,18-30,0,10001-20000,Montréal,Montréal,Montréal-Nord,H1G,113,9762
709,31-54,0,0-10000,Montréal,Montréal,Montréal-Nord,H1G,113,9764
711,66-80,0,10001-20000,Montréal,Montréal,Ville-Marie,H2K,88,9754
712,31-54,1,10001-20000,Montréal,Montréal,Montréal-Nord,H1K,104,9755
719,18-30,0,10001-20000,Montréal,Montréal,Montréal-Nord,H1L,104,9748
743,18-30,1,0,Montréal,Montréal,Montréal-Nord,H1H,104,9727
750,0,0,0-10000,Montréal,Montréal,Montréal-Nord,H1H,104,9718
751,31-54,0,10001-20000,Montréal,Montréal,Montréal-Nord,H1H,104,9717
782,66-80,0,0-10000,Montréal,Montréal,Montréal-Nord,H1G,104,9685
811,18-30,1,20001-30000,Montréal,Montréal,Le Plateau-Mont-Royal,H2K,104,9660
812,31-54,0,0,Mascouche,Lanaudière,,J7K,104,9661
823,31-54,0,10001-20000,Montréal,Montréal,Mercier--Hochelaga-Maisonneuve,H1W,88,9646
863,31-54,1,10001-20000,Longueuil,Montérégie,Le Vieux-Longueuil,J4H,115,9606
874,31-54,0,0-10000,Montréal,Montréal,Montréal-Nord,H1H,104,9595
919,31-54,0,0,Montréal,Montréal,Montréal-Nord,H1H,104,9551
957,55-65,0,50001-,Lorraine,Laurentides,,J6Z,104,9513
1085,31-54,0,0-10000,Montréal,Montréal,Montréal-Nord,H1H,104,9386
1132,31-54,0,30001-50000,Montréal,Montréal,Rosemont--La Petite-Patrie,H2G,114,9345
1315,18-30,0,0-10000,Montréal,Montréal,Ville-Marie,H2X,104,9156
1562,31-54,1,10001-20000,Montréal,Montréal,Montréal-Nord,H1H,104,8921
1650,66-80,1,20001-30000,Montréal,Montréal,Mercier--Hochelaga-Maisonneuve,H1L,88,8818
1725,31-54,1,0,Montréal,Montréal,Mercier--Hochelaga-Maisonneuve,H1N,88,8742
1728,55-65,1,20001-30000,Montréal,Montréal,Montréal-Nord,H1H,104,8764
1755,31-54,0,0-10000,Montréal,Montréal,Montréal-Nord,H1H,104,8704
1800,31-54,0,50001-,Montréal,Montréal,Ahuntsic-Cartierville,H3L,104,8664
1870,31-54,1,10001-20000,Montréal,Montréal,Rosemont--La Petite-Patrie,H2G,104,8592
1911,31-54,1,0-10000,Montréal,Montréal,Le Plateau-Mont-Royal,H2T,88,8557
2034,31-54,1,20001-30000,Montréal,Montréal,Montréal-Nord,H1H,104,8437
2045,31-54,0,50001-,Montréal,Montréal,Montréal-Nord,H1H,88,8421
2055,0,0,0-10000,Montréal,Montréal,Montréal-Nord,H1H,104,8420
