id,age,genre,revenu,ville,region,arrondissement,adresse,accorderie,mapid
591,0,0,0,Gaspé,Gaspésie - Îles-de-la-Madeleine,Douglastown à Pointe-Navarre,G4X,119,9876
653,31-54,0,0-10000,Gaspé,Gaspésie - Îles-de-la-Madeleine,St-Majorique à Cap-aux-Os,G4X,119,9817
814,66-80,0,0,Gaspé,Gaspésie - Îles-de-la-Madeleine,Douglastown à Pointe-Navarre,G4X,119,9654
815,55-65,0,50001-,Gaspé,Gaspésie - Îles-de-la-Madeleine,St-Majorique à Cap-aux-Os,G4X,119,9655
838,66-80,1,50001-,Gaspé,Gaspésie - Îles-de-la-Madeleine,Douglastown à Pointe-Navarre,G4X,119,9627
839,66-80,0,0,Gaspé,Gaspésie - Îles-de-la-Madeleine,Douglastown à Pointe-Navarre,G4X,119,9625
845,66-80,1,30001-50000,Gaspé,Gaspésie - Îles-de-la-Madeleine,Douglastown à Pointe-Navarre,G4X,119,9618
849,66-80,0,50001-,Gaspé,Gaspésie - Îles-de-la-Madeleine,Douglastown à Pointe-Navarre,G4X,119,9622
853,55-65,0,0,Gaspé,Gaspésie - Îles-de-la-Madeleine,Douglastown à Pointe-Navarre,G4X,119,9616
861,31-54,0,0,Gaspé,Gaspésie - Îles-de-la-Madeleine,Douglastown à Pointe-Navarre,G4X,119,9608
877,31-54,1,30001-50000,Gaspé,Gaspésie - Îles-de-la-Madeleine,Douglastown à Pointe-Navarre,G4X,119,9592
895,18-30,1,0-10000,Gaspé,Gaspésie - Îles-de-la-Madeleine,Cap-des-Rosiers à L'Anse-à-Valleau,G4X,119,9575
930,0,0,20001-30000,Gaspé,Gaspésie - Îles-de-la-Madeleine,St-Majorique à Cap-aux-Os,G4X,119,9528
1014,18-30,1,0,Gaspé,Gaspésie - Îles-de-la-Madeleine,Douglastown à Pointe-Navarre,G4X,119,9463
1032,96-150,0,0,Gaspé,Gaspésie - Îles-de-la-Madeleine,Cap-des-Rosiers à L'Anse-à-Valleau,G4X,119,9439
1033,81-95,0,0,Gaspé,Gaspésie - Îles-de-la-Madeleine,Cap-des-Rosiers à L'Anse-à-Valleau,G4X,119,9440
1034,96-150,0,0,Gaspé,Gaspésie - Îles-de-la-Madeleine,Cap-des-Rosiers à L'Anse-à-Valleau,G4X,119,9441
1038,81-95,0,0,Gaspé,Gaspésie - Îles-de-la-Madeleine,Cap-des-Rosiers à L'Anse-à-Valleau,G4X,119,9432
1073,81-95,0,0,Gaspé,Gaspésie - Îles-de-la-Madeleine,Cap-des-Rosiers à L'Anse-à-Valleau,G4X,119,9392
1074,81-95,0,0,Gaspé,Gaspésie - Îles-de-la-Madeleine,Cap-des-Rosiers à L'Anse-à-Valleau,G4X,119,9393
1075,81-95,0,0,Gaspé,Gaspésie - Îles-de-la-Madeleine,Cap-des-Rosiers à L'Anse-à-Valleau,G4X,119,9394
1081,66-80,0,0,Gaspé,Gaspésie - Îles-de-la-Madeleine,Cap-des-Rosiers à L'Anse-à-Valleau,G4X,119,9390
1082,55-65,1,0,Gaspé,Gaspésie - Îles-de-la-Madeleine,St-Majorique à Cap-aux-Os,G4X,119,9389
1091,31-54,0,0,Gaspé,Gaspésie - Îles-de-la-Madeleine,Cap-des-Rosiers à L'Anse-à-Valleau,G4X,119,9377
1110,31-54,0,10001-20000,Gaspé,Gaspésie - Îles-de-la-Madeleine,St-Majorique à Cap-aux-Os,G4X,119,9359
1113,55-65,1,0,Gaspé,Gaspésie - Îles-de-la-Madeleine,Douglastown à Pointe-Navarre,G4X,119,9358
1159,66-80,1,0,Gaspé,Gaspésie - Îles-de-la-Madeleine,Douglastown à Pointe-Navarre,G4X,119,9311
1170,31-54,0,0,Gaspé,Gaspésie - Îles-de-la-Madeleine,Douglastown à Pointe-Navarre,G4X,119,9292
1213,0,1,0,Gaspé,Gaspésie - Îles-de-la-Madeleine,Cap-des-Rosiers à L'Anse-à-Valleau,G4X,119,9251
1260,0,0,0,Gaspé,Gaspésie - Îles-de-la-Madeleine,Douglastown à Pointe-Navarre,G4X,119,9212
1278,66-80,0,0,Gaspé,Gaspésie - Îles-de-la-Madeleine,Douglastown à Pointe-Navarre,G4X,119,9187
1306,0,0,0,Gaspé,Gaspésie - Îles-de-la-Madeleine,Douglastown à Pointe-Navarre,G4X,119,9161
1310,0,0,0,Gaspé,Gaspésie - Îles-de-la-Madeleine,Douglastown à Pointe-Navarre,G4X,119,9160
1327,0,1,50001-,Gaspé,Gaspésie - Îles-de-la-Madeleine,St-Majorique à Cap-aux-Os,G4X,119,9139
1372,0,0,0,Gaspé,Gaspésie - Îles-de-la-Madeleine,Douglastown à Pointe-Navarre,G4X,119,9097
1380,0,1,50001-,Gaspé,Gaspésie - Îles-de-la-Madeleine,St-Majorique à Cap-aux-Os,G4X,119,9094
1407,0,0,0,Gaspé,Gaspésie - Îles-de-la-Madeleine,Douglastown à Pointe-Navarre,G4X,119,9054
1408,0,0,0,Gaspé,Gaspésie - Îles-de-la-Madeleine,Douglastown à Pointe-Navarre,G4X,119,9055
1411,0,0,0,Gaspé,Gaspésie - Îles-de-la-Madeleine,Douglastown à Pointe-Navarre,H4X,119,9058
1415,0,1,0,Gaspé,Gaspésie - Îles-de-la-Madeleine,Douglastown à Pointe-Navarre,G4X,119,9052
1416,0,0,0,Gaspé,Gaspésie - Îles-de-la-Madeleine,St-Majorique à Cap-aux-Os,G4X,119,9051
1437,0,1,0,Gaspé,Gaspésie - Îles-de-la-Madeleine,Douglastown à Pointe-Navarre,G4X,119,9031
1454,66-80,0,20001-30000,Gaspé,Gaspésie - Îles-de-la-Madeleine,St-Majorique à Cap-aux-Os,G4X,119,9011
1478,31-54,0,0,Gaspé,Gaspésie - Îles-de-la-Madeleine,Douglastown à Pointe-Navarre,G4X,119,8984
1481,66-80,0,50001-,Gaspé,Gaspésie - Îles-de-la-Madeleine,St-Majorique à Cap-aux-Os,G4X,119,8982
1488,31-54,1,0-10000,Gaspé,Gaspésie - Îles-de-la-Madeleine,St-Majorique à Cap-aux-Os,G4X,119,8979
1526,55-65,0,30001-50000,Gaspé,Gaspésie - Îles-de-la-Madeleine,Douglastown à Pointe-Navarre,G4X,119,8937
1540,66-80,0,50001-,Gaspé,Gaspésie - Îles-de-la-Madeleine,St-Majorique à Cap-aux-Os,G4X,119,8932
1570,0,1,0,Gaspé,Gaspésie - Îles-de-la-Madeleine,Cap-des-Rosiers à L'Anse-à-Valleau,A1A,119,8905
1593,0,\N,,Gaspé,Gaspésie - Îles-de-la-Madeleine,,G4X,119,8880
5837,66-80,1,0,Montréal,Montréal,Saint-Léonard,H1R,88,4640
