id,age,genre,revenu,ville,region,arrondissement,adresse,accorderie,mapid
7505,0,0,0-10000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,2968
7507,66-80,0,30001-50000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G8Z,86,2964
7541,81-95,1,20001-30000,Trois-Rivières,Mauricie,Cap-de-la-Madeleine,G8T,86,2925
7544,31-54,0,0-10000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,2921
7549,31-54,0,50001-,Trois-Rivières,Mauricie,Cap-de-la-Madeleine,G8V,86,2904
7554,31-54,1,0-10000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,2911
7573,66-80,0,0,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,2899
7602,0,0,0,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,2861
7614,81-95,0,0,Trois-Rivières,Mauricie,Cap-de-la-Madeleine,G8Y,86,2854
7633,55-65,0,10001-20000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,2831
7634,31-54,1,0,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9B,86,2832
7637,66-80,1,10001-20000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G8Y,86,2835
7638,0,0,0,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,2836
7642,55-65,1,10001-20000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,2825
7677,31-54,0,30001-50000,Trois-Rivières,Mauricie,Cap-de-la-Madeleine,G8Y,86,2794
7682,66-80,0,0-10000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,2785
7692,55-65,1,30001-50000,Saint-Narcisse,Mauricie,,G0X,86,2779
7699,0,1,0,Trois-Rivières,Mauricie,Trois-Rivières Centre,G8Y,86,2773
7705,31-54,0,0-10000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,2767
7728,66-80,0,10001-20000,Trois-Rivières,Mauricie,Cap-de-la-Madeleine,G8W,86,2752
7729,55-65,0,10001-20000,Saint-Louis,Montérégie,,J0G,86,2231
7733,55-65,1,0-10000,Trois-Rives,Mauricie,,G0X,92,2739
7734,31-54,0,20001-30000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G8Y,86,2740
7737,66-80,0,30001-50000,Trois-Rivières,Mauricie,Cap-de-la-Madeleine,G8T,86,2738
7746,55-65,0,0,Trois-Rivières,Mauricie,Trois-Rivières Ouest,G8Z,86,2719
7759,55-65,0,0-10000,Trois-Rivières,Mauricie,Cap-de-la-Madeleine,G8T,86,2710
7760,55-65,1,20001-30000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G8Z,86,2711
7775,31-54,0,0-10000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,2699
7776,55-65,0,0-10000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G8Y,86,2700
7784,31-54,1,10001-20000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,2691
7786,66-80,0,30001-50000,Trois-Rivières,Mauricie,Saint-Louis de France,G8W,92,2683
7788,31-54,0,30001-50000,Montréal,Montréal,Mercier--Hochelaga-Maisonneuve,H1W,88,2678
7796,66-80,1,50001-,Shawinigan,Mauricie,,G9T,92,2675
7807,0,\N,,Montréal,Montréal,Montréal-Nord,H1H,104,2659
7826,66-80,0,20001-30000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,2635
7838,31-54,0,0-10000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G8Z,86,2624
7843,31-54,1,0-10000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G8Z,86,2619
7849,66-80,0,10001-20000,Trois-Rivières,Mauricie,Cap-de-la-Madeleine,G8T,86,2614
7855,31-54,1,10001-20000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G2A,86,2607
7859,66-80,1,10001-20000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,2604
7868,55-65,1,10001-20000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,2599
7879,31-54,0,30001-50000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,2586
7883,66-80,1,50001-,Trois-Rivières,Mauricie,Trois-Rivières Ouest,G9B,86,2579
7897,31-54,0,30001-50000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G8Y,86,2565
7906,31-54,0,30001-50000,Trois-Rivières,Mauricie,Trois-Rivières Ouest,G9B,86,2545
7919,66-80,0,0-10000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,2541
7921,66-80,0,0-10000,Trois-Rivières,Mauricie,Trois-Rivières Ouest,G8Y,86,2543
7924,55-65,0,0-10000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,2538
7928,66-80,0,0,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,2537
7930,31-54,0,50001-,Trois-Rivières,Mauricie,Cap-de-la-Madeleine,G8T,86,2532
7931,31-54,0,0-10000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G8Z,86,2528
7936,66-80,1,0-10000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G8Z,86,2524
7945,55-65,0,0-10000,Saint-Maurice,Mauricie,,G0X,86,2513
7949,31-54,1,10001-20000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,2505
7965,31-54,0,0-10000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G8Z,86,2493
7971,31-54,1,0-10000,Trois-Rivières,Mauricie,Trois-Rivières Ouest,G9A,86,2488
7973,31-54,0,30001-50000,Trois-Rivières,Mauricie,Cap-de-la-Madeleine,G8T,86,2490
7978,55-65,0,0-10000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G8Y,86,2483
8004,31-54,0,0,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,2457
8063,31-54,1,0-10000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,2395
8065,31-54,0,0,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,2392
8066,55-65,1,0-10000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,2387
8067,66-80,1,0,Trois-Rivières,Mauricie,Cap-de-la-Madeleine,G8T,86,2388
8069,66-80,0,20001-30000,Trois-Rivières,Mauricie,Trois-Rivières Ouest,G8Y,86,2390
8106,55-65,0,20001-30000,Québec,Capitale-Nationale,Charlesbourg,G2M,2,2350
8134,66-80,1,0-10000,Bécancour,Centre-du-Québec,,G9H,86,2330
8190,66-80,0,0-10000,Trois-Rivières,Mauricie,Cap-de-la-Madeleine,G8T,86,2267
8193,31-54,0,30001-50000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9C,86,2266
8200,66-80,1,10001-20000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,2261
8201,55-65,1,0-10000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,2262
8207,55-65,0,30001-50000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G8Z,86,2249
8210,31-54,0,0-10000,Québec,Capitale-Nationale,La Cité-Limoilou,G1R,2,2244
8216,66-80,0,0-10000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G8Y,86,2237
8217,31-54,1,20001-30000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G8Y,86,2238
8218,31-54,0,20001-30000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,2239
8231,66-80,0,10001-20000,Trois-Rivières,Mauricie,Trois-Rivières Ouest,G9C,86,2228
8249,66-80,0,10001-20000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,92,2227
8267,,0,,Shawinigan,Mauricie,,G9N,92,2185
8271,81-95,0,30001-50000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G8Y,86,2189
8277,31-54,0,30001-50000,Neuville,Capitale-Nationale,,G0A,111,2180
8283,31-54,0,0-10000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,2178
8284,31-54,1,0-10000,Trois-Rivières,Mauricie,Cap-de-la-Madeleine,G8T,86,2179
8293,31-54,0,50001-,Trois-Rivières,Mauricie,Trois-Rivières Centre,G8Z,86,2165
8316,66-80,0,0-10000,Trois-Rivières,Mauricie,Cap-de-la-Madeleine,G8T,86,2151
8334,66-80,0,0,Trois-Rivières,Mauricie,Trois-Rivières Ouest,G8Y,86,2119
8336,66-80,0,0,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,92,2118
8337,55-65,1,10001-20000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,2116
8346,31-54,0,20001-30000,Trois-Rivières,Mauricie,Pointe du Lac,G9A,86,2115
8355,66-80,1,30001-50000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,2102
8372,31-54,0,0-10000,Trois-Rivières,Mauricie,Cap-de-la-Madeleine,G8T,86,2075
8381,0,1,20001-30000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,2078
8384,66-80,0,10001-20000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G8Y,86,2067
8390,66-80,1,30001-50000,Trois-Rivières,Mauricie,Sainte-Marthe,G8V,86,2068
8409,66-80,0,0,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,2041
8422,66-80,0,30001-50000,Trois-Rivières,Mauricie,Cap-de-la-Madeleine,G8T,86,2032
8441,66-80,0,20001-30000,Trois-Rivières,Mauricie,Sainte-Marthe,G8V,92,2010
8442,66-80,0,10001-20000,Saint-Célestin,Centre-du-Québec,,J0C,86,2011
8448,55-65,1,30001-50000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G8Z,86,2009
8449,66-80,0,0-10000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G8Z,86,2001
8455,66-80,1,0,Trois-Rivières,Mauricie,Trois-Rivières Centre,G8Z,86,1989
8456,31-54,1,30001-50000,Trois-Rivières,Mauricie,Trois-Rivières Ouest,G8T,86,1990
8457,66-80,1,0-10000,Trois-Rivières,Mauricie,Cap-de-la-Madeleine,G8T,86,1991
8458,0,0,0-10000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,1992
8459,66-80,0,0,Trois-Rivières,Mauricie,Cap-de-la-Madeleine,G8W,86,1993
8461,55-65,0,0-10000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G8Y,86,1995
8470,66-80,0,20001-30000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G8Z,86,1978
8471,66-80,0,10001-20000,Trois-Rivières,Mauricie,Cap-de-la-Madeleine,G8T,92,1979
8474,55-65,0,10001-20000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,1982
8476,55-65,1,0-10000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,1976
8487,55-65,1,30001-50000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G8Z,86,1966
8491,31-54,1,20001-30000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G8Y,86,1967
8509,66-80,1,0,Trois-Rivières,Mauricie,Trois-Rivières Centre,G8Z,86,1956
8510,66-80,0,10001-20000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,1958
8514,31-54,0,30001-50000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G8Y,86,1955
8517,31-54,1,0-10000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G8Z,86,1932
8518,55-65,1,0-10000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G8T,86,1933
8539,31-54,1,10001-20000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G8Z,86,1918
8543,66-80,1,30001-50000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,1901
8544,31-54,0,50001-,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,1902
8545,66-80,1,10001-20000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G8T,86,1903
8571,66-80,0,10001-20000,Trois-Rivières,Mauricie,Cap-de-la-Madeleine,G8T,86,1879
8576,66-80,1,20001-30000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,1870
8590,66-80,0,0,Trois-Rivières,Mauricie,Cap-de-la-Madeleine,G8T,86,1866
8595,0,1,0-10000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,1854
8630,0,1,0,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,1824
8633,55-65,1,10001-20000,Montréal,Montréal,Rosemont--La Petite-Patrie,H2G,114,1816
8644,55-65,1,10001-20000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,1807
8684,31-54,1,10001-20000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,1762
8689,31-54,0,10001-20000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,1767
8693,31-54,1,30001-50000,Trois-Rivières,Mauricie,Pointe du Lac,G9A,86,1755
8706,31-54,1,10001-20000,Trois-Rivières,Mauricie,Cap-de-la-Madeleine,G8V,86,1745
8707,31-54,0,10001-20000,Trois-Rivières,Mauricie,Cap-de-la-Madeleine,G8V,86,1746
8722,55-65,1,50001-,Montréal,Montréal,Mercier--Hochelaga-Maisonneuve,H1N,88,1728
8728,66-80,0,0-10000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,1726
8731,66-80,1,10001-20000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,1716
8736,31-54,1,50001-,Montréal,Montréal,Rosemont--La Petite-Patrie,H1W,104,1714
8738,31-54,0,10001-20000,Trois-Rivières,Mauricie,Trois-Rivières Ouest,G9B,86,1715
8739,31-54,0,10001-20000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,1725
8748,55-65,0,0-10000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,1727
8756,0,0,0-10000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,1698
8768,31-54,0,20001-30000,Trois-Rivières,Mauricie,Cap-de-la-Madeleine,G8T,86,1684
8769,31-54,1,20001-30000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,1685
8770,55-65,1,10001-20000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,1679
8778,31-54,1,10001-20000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G8Z,86,1675
8780,66-80,0,10001-20000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,1670
8782,0,0,0-10000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G8T,86,1668
8791,31-54,0,0-10000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,88,1667
8792,31-54,1,0,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,1666
8806,31-54,0,0-10000,Trois-Rivières,Mauricie,Trois-Rivières Ouest,G8Z,86,1642
8807,0,0,10001-20000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,88,1643
8814,66-80,0,0-10000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,1633
8819,0,0,0,Montréal,Montréal,Rosemont--La Petite-Patrie,H1T,104,1653
8820,31-54,1,30001-50000,Trois-Rivières,Mauricie,Pointe du Lac,G9B,86,1629
8821,31-54,0,0,Trois-Rivières,Mauricie,Trois-Rivières Centre,G8Z,86,1630
8832,31-54,0,0-10000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G8Y,86,1125
8841,55-65,0,30001-50000,Trois-Rivières,Mauricie,Cap-de-la-Madeleine,G8T,86,1614
8844,31-54,1,50001-,Trois-Rivières,Mauricie,Cap-de-la-Madeleine,G8W,86,1607
8850,55-65,0,0,Trois-Rivières,Mauricie,Cap-de-la-Madeleine,G8T,86,1602
8852,0,0,10001-20000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,1604
8853,31-54,0,20001-30000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,1597
8857,0,1,30001-50000,Trois-Rivières,Mauricie,Cap-de-la-Madeleine,G8T,86,1596
8861,31-54,1,50001-,Trois-Rivières,Mauricie,Saint-Louis de France,G8W,86,1589
8862,55-65,0,30001-50000,Trois-Rivières,Mauricie,Saint-Louis de France,G8W,86,1590
8864,66-80,0,0-10000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,1686
8865,31-54,0,30001-50000,Trois-Rivières,Mauricie,Trois-Rivières Ouest,G9B,86,1587
8866,66-80,1,0-10000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,1588
8875,0,0,0,Trois-Rivières,Mauricie,Trois-Rivières Centre,G8Y,86,1578
8878,31-54,0,30001-50000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,1576
8888,31-54,0,20001-30000,Sainte-Geneviève-de-Batiscan,Mauricie,,G0X,86,1566
8891,66-80,0,0,Trois-Rivières,Mauricie,Cap-de-la-Madeleine,G8Y,86,1559
8892,31-54,0,0-10000,Nicolet,Centre-du-Québec,,J3T,86,1560
8907,81-95,1,10001-20000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,92,1552
8908,0,1,10001-20000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,1545
8909,66-80,0,0-10000,Trois-Rivières,Mauricie,Cap-de-la-Madeleine,G8T,86,1546
8926,66-80,1,0,Trois-Rivières,Mauricie,Trois-Rivières Centre,G8Z,86,1530
8932,0,1,0,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,1521
8936,31-54,0,0-10000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,1511
8938,66-80,1,0,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,1513
8939,31-54,1,20001-30000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,1515
8941,31-54,0,0,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,1517
8951,55-65,0,0-10000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,1498
8962,55-65,1,0-10000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,1488
8963,81-95,0,20001-30000,Trois-Rivières,Mauricie,Trois-Rivières Ouest,G9A,86,1489
8966,0,1,0-10000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,1486
8975,31-54,0,30001-50000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,957
8977,66-80,1,30001-50000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G8Y,86,1478
8985,31-54,1,20001-30000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,1467
8994,66-80,1,0-10000,Trois-Rivières,Mauricie,Cap-de-la-Madeleine,G8T,86,1457
9002,0,1,0-10000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,1449
9003,0,0,10001-20000,Trois-Rivières,Mauricie,Cap-de-la-Madeleine,G8T,86,1450
9004,31-54,0,30001-50000,Trois-Rivières,Mauricie,Pointe du Lac,G9B,86,1447
9012,55-65,0,20001-30000,Trois-Rivières,Mauricie,Cap-de-la-Madeleine,G8W,86,1440
9013,31-54,1,10001-20000,Bécancour,Centre-du-Québec,,G9H,86,1441
9014,31-54,0,10001-20000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G8Y,86,1442
9015,55-65,1,20001-30000,Trois-Rivières,Mauricie,Cap-de-la-Madeleine,G8W,86,1438
9023,31-54,1,10001-20000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,1432
9024,66-80,1,0,Trois-Rivières,Mauricie,Pointe du Lac,G9B,86,1427
9026,31-54,0,0-10000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G8Z,86,1429
9032,31-54,1,50001-,Trois-Rivières,Mauricie,Cap-de-la-Madeleine,G8T,86,1419
9033,31-54,1,10001-20000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,1420
9034,31-54,0,30001-50000,Trois-Rivières,Mauricie,Cap-de-la-Madeleine,G9A,86,1421
9041,66-80,0,10001-20000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G8Y,86,1410
9042,55-65,0,0-10000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,1411
9047,31-54,0,0-10000,Trois-Rivières,Mauricie,Trois-Rivières Ouest,G8Y,86,1404
9065,66-80,0,0,Trois-Rivières,Mauricie,Trois-Rivières Centre,G8Z,86,1389
9075,55-65,0,0-10000,Montréal,Montréal,Montréal-Nord,J7E,88,1377
9081,55-65,0,0-10000,Trois-Rivières,Mauricie,Cap-de-la-Madeleine,G1K,86,1370
9084,31-54,1,0-10000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G8Z,86,1366
9086,66-80,0,0-10000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,1364
9102,0,0,10001-20000,Trois-Rivières,Mauricie,Cap-de-la-Madeleine,G8T,86,1349
9104,31-54,0,20001-30000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G8V,86,1347
9105,66-80,0,10001-20000,Saint-Maurice,Mauricie,,G0X,86,1348
9107,0,1,50001-,Saint-Lin--Laurentides,Lanaudière,,J5M,86,1343
9115,31-54,1,20001-30000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,1329
9134,66-80,0,0-10000,Trois-Rivières,Mauricie,Cap-de-la-Madeleine,G8T,86,1318
9143,31-54,0,10001-20000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G8Z,2,1307
9156,31-54,0,10001-20000,Trois-Rivières,Mauricie,Trois-Rivières Ouest,G9B,86,1297
9157,31-54,1,20001-30000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,1298
9160,31-54,0,0-10000,Trois-Rivières,Mauricie,Pointe du Lac,G8B,86,1236
9164,31-54,0,0,Trois-Rivières,Mauricie,Cap-de-la-Madeleine,G8T,86,1290
9165,81-95,0,0,Trois-Rivières,Mauricie,Trois-Rivières Centre,G8Y,86,1291
9178,66-80,1,0,Bécancour,Centre-du-Québec,,G9H,86,1233
9179,31-54,1,10001-20000,Trois-Rivières,Mauricie,Trois-Rivières Ouest,G8Z,86,1237
9180,66-80,1,0-10000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G8Z,86,1274
9181,31-54,0,0-10000,Montréal,Montréal,Verdun,H4H,88,1277
9182,66-80,1,0-10000,Trois-Rivières,Mauricie,Cap-de-la-Madeleine,G8T,86,1273
9194,66-80,0,20001-30000,Bécancour,Centre-du-Québec,,G9H,86,1261
9213,31-54,1,10001-20000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,1238
9214,31-54,1,20001-30000,Trois-Rivières,Mauricie,Pointe du Lac,G9B,86,1239
9244,31-54,1,50001-,Trois-Rivières,Mauricie,Trois-Rivières Centre,G8Z,86,1193
9245,0,0,0,Trois-Rivières,Mauricie,Trois-Rivières Centre,G8Z,86,1194
9249,31-54,1,0,Trois-Rivières,Mauricie,Trois-Rivières Ouest,G8Y,86,1176
9250,31-54,1,50001-,Trois-Rivières,Mauricie,Trois-Rivières Ouest,G8Y,92,1177
9251,31-54,0,20001-30000,Longueuil,Montérégie,Le Vieux-Longueuil,J4J,115,1178
9265,66-80,0,10001-20000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,92,1173
9270,55-65,0,30001-50000,Trois-Rivières,Mauricie,Trois-Rivières Ouest,G9A,86,1171
9271,0,0,0,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9B,86,1172
9287,66-80,0,30001-50000,Trois-Rivières,Mauricie,Cap-de-la-Madeleine,G8W,86,1113
9301,66-80,1,0-10000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,1126
9302,66-80,0,0,Trois-Rivières,Mauricie,Cap-de-la-Madeleine,G8T,86,1128
9306,55-65,1,0-10000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,1127
9317,66-80,0,0-10000,Trois-Rivières,Mauricie,Trois-Rivières Ouest,G9A,86,1124
9319,81-95,0,0-10000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,1104
9327,66-80,0,0-10000,Trois-Rivières,Mauricie,Cap-de-la-Madeleine,G8W,86,1120
9335,66-80,1,20001-30000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G8Y,92,1121
9338,66-80,1,10001-20000,Saint-Prosper,Mauricie,,G0X,86,1119
9346,66-80,1,0-10000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G8Y,86,1118
9352,0,0,0,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,902
9361,66-80,1,10001-20000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,1106
9362,31-54,0,0,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,1108
9363,55-65,1,0-10000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,1109
9365,31-54,0,0,Trois-Rivières,Mauricie,Cap-de-la-Madeleine,G8T,86,1115
9366,81-95,0,50001-,Montréal,Montréal,Mercier--Hochelaga-Maisonneuve,H1V,88,1116
9373,66-80,1,10001-20000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,1114
9400,31-54,0,10001-20000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,1101
9404,55-65,1,0-10000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G8Y,86,1090
9405,66-80,0,20001-30000,Trois-Rivières,Mauricie,Cap-de-la-Madeleine,G8T,92,1091
9426,55-65,0,50001-,Trois-Rivières,Mauricie,Trois-Rivières Ouest,G8Y,92,1099
9434,66-80,1,10001-20000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G8Y,86,1080
9439,66-80,1,10001-20000,Trois-Rivières,Mauricie,Cap-de-la-Madeleine,G9A,86,1096
9441,31-54,1,10001-20000,Trois-Rivières,Mauricie,Cap-de-la-Madeleine,G8T,86,1095
9452,66-80,1,30001-50000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,1107
9458,55-65,0,0-10000,Trois-Rivières,Mauricie,Trois-Rivières Ouest,G9A,86,1088
9471,81-95,0,30001-50000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G8Y,92,1092
9474,31-54,0,0-10000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,92,1084
9475,66-80,0,0,Trois-Rivières,Mauricie,Cap-de-la-Madeleine,G8T,86,1086
9483,81-95,1,30001-50000,Trois-Rivières,Mauricie,Cap-de-la-Madeleine,G8T,86,1031
9484,31-54,1,10001-20000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,1060
9485,55-65,1,0-10000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,1083
9486,66-80,0,30001-50000,Saint-Étienne-des-Grès,Mauricie,,G0X,86,1093
9491,0,0,0,Trois-Rivières,Mauricie,Trois-Rivières Centre,G8Z,92,965
9493,66-80,0,0,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,1079
9494,0,0,0,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,1249
9495,66-80,1,0-10000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,971
9500,81-95,0,0-10000,Trois-Rivières,Mauricie,Trois-Rivières Ouest,G9A,86,1078
9503,0,1,0,Trois-Rivières,Mauricie,Trois-Rivières Centre,G8Z,86,1132
9508,31-54,0,30001-50000,Bécancour,Centre-du-Québec,,G9H,86,1077
9524,0,0,0,Québec,Capitale-Nationale,La Cité-Limoilou,G1K,2,62
9529,31-54,0,20001-30000,Trois-Rivières,Mauricie,Saint-Louis de France,G8T,86,1076
9533,81-95,0,10001-20000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G8W,86,1075
9559,0,1,0,Trois-Rivières,Mauricie,Cap-de-la-Madeleine,G8T,86,1005
9585,31-54,1,0-10000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G8Y,86,1081
