,id,age,genre,revenu,ville,region,arrondissement,adresse,accorderie,mapid,degrees,betweenness,harmonic_centrality,transitivity_undirected,pagerank,eccentricity
0,1502,66-80,0,10001-20000,Donnacona,Capitale-Nationale,,G3M,111,8965,4,0.12096937867491142,0.41714513556618726,0.24071893082083057,0.0015749470174040417,5.0
1,1503,31-54,0,50001-,Saint-Alban,Capitale-Nationale,,G0A,111,8966,3,0.0,0.401594896331738,0.24071893082083057,0.0012612382908948512,0.0
2,1596,55-65,0,50001-,Deschambault-Grondines,Capitale-Nationale,,G0A,111,8874,2,0.0,0.3626794258373214,0.24071893082083057,0.0012094530306658872,0.0
3,1663,81-95,0,20001-30000,Saint-Alban,Capitale-Nationale,,G0A,111,8810,16,0.0,0.4354864433811786,0.24071893082083057,0.0015258686587320944,4.0
4,1695,66-80,0,10001-20000,Saint-Alban,Capitale-Nationale,,G0A,111,8773,22,0.0,0.39441786283891533,0.24071893082083057,0.001060870261780915,4.0
5,1696,81-95,0,10001-20000,Saint-Alban,Capitale-Nationale,,G0A,111,8774,11,0.0,0.4354864433811786,0.24071893082083057,0.0013241650993381696,5.0
6,1727,81-95,0,10001-20000,Saint-Casimir,Capitale-Nationale,,G0A,111,8757,13,436.10672039175273,0.3681020733652318,0.24071893082083057,0.0017915820284194696,5.0
7,1730,0,0,0-10000,Saint-Marc-des-Carrières,Capitale-Nationale,,G0A,111,8735,35,51.10494950365335,0.4438596491228053,0.24071893082083057,0.0018050557361908896,4.0
8,1732,31-54,0,20001-30000,Saint-Raymond,Capitale-Nationale,,G3L,111,8737,3,0.0,0.3681020733652318,0.24071893082083057,0.000994441919359318,6.0
9,1769,66-80,0,0-10000,Portneuf,Capitale-Nationale,,G0A,111,8698,2,0.0,0.35470494417862924,0.24071893082083057,0.0010964769412144459,0.0
10,1784,66-80,0,10001-20000,Saint-Alban,Capitale-Nationale,,G0A,111,8692,16,357.8546689176203,0.38086124401913923,0.24071893082083057,0.002818486361682201,5.0
11,1785,66-80,1,10001-20000,Saint-Alban,Capitale-Nationale,,G0A,111,8693,1,0.0,0.27296650717703375,0.24071893082083057,0.0014735846008452921,0.0
12,1794,31-54,0,50001-,Pont-Rouge,Capitale-Nationale,,G3H,111,8681,8,0.11252034855182781,0.4047846889952148,0.24071893082083057,0.007191324634514904,6.0
