source,target,duree,date,service,detailservice,accorderie,id
1566,1805,02:00:00,2007-03-15,Achat regroupé,Commande au groupe d'achats,2.0,1831
1566,1803,02:00:00,2007-03-15,Achat regroupé,Commande au groupe d'achats,2.0,1832
1566,2043,02:00:00,2004-02-19,Achat regroupé,Commande au groupe d'achats,2.0,785
1566,2056,02:00:00,2003-10-03,Achat regroupé,Commande au groupe d'achats,2.0,786
1566,2056,02:00:00,2003-11-20,Achat regroupé,Commande au groupe d'achats,2.0,787
1566,2056,02:00:00,2004-01-22,Achat regroupé,Commande au groupe d'achats,2.0,788
1566,2056,02:00:00,2004-03-18,Achat regroupé,Commande au groupe d'achats,2.0,789
1566,2048,02:00:00,2003-10-31,Achat regroupé,Commande au groupe d'achats,2.0,790
1566,2048,02:00:00,2003-11-20,Achat regroupé,Commande au groupe d'achats,2.0,791
1566,2048,02:00:00,2004-01-22,Achat regroupé,Commande au groupe d'achats,2.0,792
1566,2048,02:00:00,2004-02-19,Achat regroupé,Commande au groupe d'achats,2.0,793
1566,2048,02:00:00,2004-03-18,Achat regroupé,Commande au groupe d'achats,2.0,794
1566,2057,02:00:00,2003-10-03,Achat regroupé,Commande au groupe d'achats,2.0,795
1566,2057,02:00:00,2003-10-31,Achat regroupé,Commande au groupe d'achats,2.0,796
1566,2057,02:00:00,2003-11-20,Achat regroupé,Commande au groupe d'achats,2.0,797
1566,2057,02:00:00,2004-01-22,Achat regroupé,Commande au groupe d'achats,2.0,798
1566,2057,02:00:00,2004-03-18,Achat regroupé,Commande au groupe d'achats,2.0,799
1566,2051,02:00:00,2003-10-03,Achat regroupé,Commande au groupe d'achats,2.0,800
1566,2051,02:00:00,2004-01-22,Achat regroupé,Commande au groupe d'achats,2.0,801
1566,2051,02:00:00,2004-03-18,Achat regroupé,Commande au groupe d'achats,2.0,802
1566,2052,02:00:00,2003-10-03,Achat regroupé,Commande au groupe d'achats,2.0,803
1566,2052,02:00:00,2003-10-31,Achat regroupé,Commande au groupe d'achats,2.0,804
1566,2052,02:00:00,2003-11-19,Achat regroupé,Commande au groupe d'achats,2.0,805
1566,2052,02:00:00,2004-02-19,Achat regroupé,Commande au groupe d'achats,2.0,806
1566,2052,02:00:00,2004-03-18,Achat regroupé,Commande au groupe d'achats,2.0,807
1566,2044,02:00:00,2004-03-18,Achat regroupé,Commande au groupe d'achats,2.0,808
1566,2034,02:00:00,2003-10-03,Achat regroupé,Commande au groupe d'achats,2.0,809
1566,2034,02:00:00,2003-10-31,Achat regroupé,Commande au groupe d'achats,2.0,810
1566,2034,02:00:00,2003-11-20,Achat regroupé,Commande au groupe d'achats,2.0,811
1566,2034,02:00:00,2004-01-22,Achat regroupé,Commande au groupe d'achats,2.0,812
1566,2034,02:00:00,2004-02-19,Achat regroupé,Commande au groupe d'achats,2.0,813
1566,2053,02:00:00,2003-10-03,Achat regroupé,Commande au groupe d'achats,2.0,814
1566,2053,02:00:00,2003-10-31,Achat regroupé,Commande au groupe d'achats,2.0,815
1566,2053,02:00:00,2003-11-20,Achat regroupé,Commande au groupe d'achats,2.0,816
1566,2053,02:00:00,2004-01-22,Achat regroupé,Commande au groupe d'achats,2.0,817
1566,2053,02:00:00,2004-03-18,Achat regroupé,Commande au groupe d'achats,2.0,818
1566,2042,02:00:00,2003-10-03,Achat regroupé,Commande au groupe d'achats,2.0,819
1566,2042,02:00:00,2003-10-31,Achat regroupé,Commande au groupe d'achats,2.0,820
1566,2042,02:00:00,2003-11-20,Achat regroupé,Commande au groupe d'achats,2.0,821
1566,2042,02:00:00,2004-03-18,Achat regroupé,Commande au groupe d'achats,2.0,822
1566,2063,02:00:00,2003-10-03,Achat regroupé,Commande au groupe d'achats,2.0,823
1566,2063,02:00:00,2003-10-31,Achat regroupé,Commande au groupe d'achats,2.0,824
1566,2063,02:00:00,2003-11-20,Achat regroupé,Commande au groupe d'achats,2.0,825
1566,2063,02:00:00,2004-01-22,Achat regroupé,Commande au groupe d'achats,2.0,826
1566,2063,02:00:00,2004-02-19,Achat regroupé,Commande au groupe d'achats,2.0,827
