id,age,genre,revenu,ville,region,arrondissement,adresse,accorderie,mapid
1146,66-80,0,10001-20000,Rimouski,Bas-Saint-Laurent,,G5L,108,9336
1350,55-65,1,20001-30000,Rimouski,Bas-Saint-Laurent,,G5L,108,9122
1722,66-80,1,50001-,Rimouski,Bas-Saint-Laurent,,G5L,118,8723
1753,55-65,0,50001-,Rimouski,Bas-Saint-Laurent,,G5L,108,8708
1861,31-54,0,20001-30000,Rimouski,Bas-Saint-Laurent,,G5L,108,8599
1871,0,\N,,Amqui,Bas-Saint-Laurent,,G5J,118,8593
1945,0,0,0,Amqui,Bas-Saint-Laurent,,G5L,108,8517
1985,31-54,0,0-10000,Rimouski,Bas-Saint-Laurent,,G5L,108,8494
2067,66-80,0,20001-30000,Rimouski,Bas-Saint-Laurent,,G0L,118,8409
2200,55-65,0,10001-20000,Rimouski,Bas-Saint-Laurent,,G5L,108,8264
2248,81-95,0,30001-50000,Rimouski,Bas-Saint-Laurent,,G5M,108,8209
2496,31-54,0,0-10000,Rimouski,Bas-Saint-Laurent,,G5L,108,7970
2567,55-65,0,50001-,Rimouski,Bas-Saint-Laurent,,G5L,108,7890
2717,81-95,0,20001-30000,Rimouski,Bas-Saint-Laurent,,G5N,108,7742
2726,31-54,0,30001-50000,Mont-Joli,Bas-Saint-Laurent,,G5H,108,7739
2934,31-54,1,0-10000,Rimouski,Bas-Saint-Laurent,,G5N,108,7525
2983,31-54,1,20001-30000,Rimouski,Bas-Saint-Laurent,,G5N,108,7478
3185,31-54,0,30001-50000,Rimouski,Bas-Saint-Laurent,,G5L,108,7269
3293,66-80,1,20001-30000,Rimouski,Bas-Saint-Laurent,,G5L,118,7180
3321,66-80,1,30001-50000,Rimouski,Bas-Saint-Laurent,,G5N,118,7154
3360,66-80,1,30001-50000,Rimouski,Bas-Saint-Laurent,,G5M,108,7114
3363,31-54,1,10001-20000,Rimouski,Bas-Saint-Laurent,,G5L,108,7110
3516,31-54,0,0-10000,Rimouski,Bas-Saint-Laurent,,G5L,108,6970
3532,31-54,1,0-10000,Rimouski,Bas-Saint-Laurent,,G5L,108,6933
3573,81-95,0,0,Rimouski,Bas-Saint-Laurent,,G5L,118,6912
3583,55-65,0,10001-20000,Rimouski,Bas-Saint-Laurent,,G5N,118,6899
3591,66-80,0,20001-30000,Rimouski,Bas-Saint-Laurent,,G5N,118,6883
3592,31-54,1,0-10000,Rimouski,Bas-Saint-Laurent,,G5L,108,6884
3619,66-80,0,30001-50000,Rimouski,Bas-Saint-Laurent,,G5M,108,6853
3644,31-54,0,0-10000,Saint-Donat,Bas-Saint-Laurent,,G0K,108,6829
3645,31-54,1,0-10000,Saint-Donat,Bas-Saint-Laurent,,G0K,108,6830
3655,66-80,0,0-10000,Rimouski,Bas-Saint-Laurent,,G5L,108,6817
3701,31-54,0,0-10000,Saint-Valérien,Bas-Saint-Laurent,,G0L,108,6784
3705,31-54,1,0-10000,Rimouski,Bas-Saint-Laurent,,G5L,108,6771
3735,31-54,0,50001-,Rimouski,Bas-Saint-Laurent,,G5M,108,6736
3742,31-54,0,0-10000,Rimouski,Bas-Saint-Laurent,,G5L,108,6743
3756,31-54,1,50001-,Rimouski,Bas-Saint-Laurent,,G5M,108,6714
3763,31-54,0,10001-20000,Rimouski,Bas-Saint-Laurent,,G5N,108,6695
3783,55-65,0,0-10000,Le Bic,Bas-Saint-Laurent,,G0L,108,6677
3801,66-80,0,50001-,Rimouski,Bas-Saint-Laurent,,G5L,108,6667
3843,18-30,0,0-10000,Rimouski,Bas-Saint-Laurent,,G8L,108,6632
3857,0,0,0-10000,Rimouski,Bas-Saint-Laurent,,G5L,108,6607
3917,81-95,1,10001-20000,Rimouski,Bas-Saint-Laurent,,G5L,108,6543
3943,66-80,1,10001-20000,Rimouski,Bas-Saint-Laurent,,G5N,108,6521
3962,31-54,0,10001-20000,Rimouski,Bas-Saint-Laurent,,G5L,108,6500
3981,31-54,0,0-10000,Rimouski,Bas-Saint-Laurent,,G5L,108,6491
4012,66-80,0,0,Rimouski,Bas-Saint-Laurent,,G5L,108,6629
4120,31-54,0,0-10000,Rimouski,Bas-Saint-Laurent,,G5L,108,6379
4138,66-80,0,20001-30000,Saint-Charles-Garnier,Bas-Saint-Laurent,,G0K,108,6328
4153,31-54,0,0-10000,Rimouski,Bas-Saint-Laurent,,G5L,108,6319
4158,31-54,1,0-10000,Rimouski,Bas-Saint-Laurent,,G5L,108,6313
4181,55-65,1,0,Rimouski,Bas-Saint-Laurent,,G5N,108,6296
4229,31-54,0,10001-20000,Rimouski,Bas-Saint-Laurent,,G5L,108,6241
4232,55-65,0,0-10000,Rimouski,Bas-Saint-Laurent,,G5L,118,6227
4234,66-80,1,30001-50000,Rimouski,Bas-Saint-Laurent,,G5M,108,6229
4236,66-80,1,0-10000,Rimouski,Bas-Saint-Laurent,,G5L,108,6231
4237,66-80,0,30001-50000,Rimouski,Bas-Saint-Laurent,,G5L,108,6232
4238,55-65,0,10001-20000,Rimouski,Bas-Saint-Laurent,,G5L,108,6260
4283,31-54,0,0-10000,Rimouski,Bas-Saint-Laurent,,G5M,108,6182
4284,55-65,1,0-10000,Rimouski,Bas-Saint-Laurent,,G5L,108,6194
4286,66-80,1,0,Rimouski,Bas-Saint-Laurent,,G5L,108,6207
4299,31-54,1,20001-30000,Rimouski,Bas-Saint-Laurent,,G5L,108,6166
4300,31-54,0,30001-50000,Saint-Anaclet-de-Lessard,Bas-Saint-Laurent,,G0K,108,6167
4306,66-80,1,50001-,Rimouski,Bas-Saint-Laurent,,G5L,108,6208
4312,66-80,1,50001-,Rimouski,Bas-Saint-Laurent,,G5L,108,6158
4327,31-54,0,0-10000,Rimouski,Bas-Saint-Laurent,,G5L,108,6148
4328,55-65,0,20001-30000,Rimouski,Bas-Saint-Laurent,,G5N,108,6149
4352,55-65,0,20001-30000,Sainte-Angèle-de-Mérici,Bas-Saint-Laurent,,G0J,108,6107
4363,31-54,0,0-10000,Rimouski,Bas-Saint-Laurent,,G5L,108,6113
4364,31-54,1,10001-20000,Rimouski,Bas-Saint-Laurent,,G5L,108,6114
4402,31-54,0,20001-30000,Rimouski,Bas-Saint-Laurent,,G5L,108,6066
4408,31-54,1,10001-20000,Rimouski,Bas-Saint-Laurent,,G5L,108,6058
4484,31-54,1,0-10000,Rimouski,Bas-Saint-Laurent,,G5N,108,5989
4504,31-54,0,20001-30000,Rimouski,Bas-Saint-Laurent,,G5L,108,5990
4505,31-54,0,0-10000,Rimouski,Bas-Saint-Laurent,,G5L,108,5991
4506,31-54,0,30001-50000,Rimouski,Bas-Saint-Laurent,,G5L,108,5994
4507,31-54,0,20001-30000,Le Bic,Bas-Saint-Laurent,,G0L,108,5995
4508,31-54,0,30001-50000,Saint-Anaclet-de-Lessard,Bas-Saint-Laurent,,G0K,108,5996
4509,31-54,0,30001-50000,Rimouski,Bas-Saint-Laurent,,G5L,108,6057
4520,31-54,0,10001-20000,Québec,Capitale-Nationale,Les Rivières,G2B,2,5988
4597,55-65,1,10001-20000,Rimouski,Bas-Saint-Laurent,,G0L,108,5879
4598,31-54,1,0-10000,Rimouski,Bas-Saint-Laurent,,G5L,108,5880
4649,31-54,1,20001-30000,Rimouski,Bas-Saint-Laurent,,G5N,108,5820
4651,31-54,1,30001-50000,Rimouski,Bas-Saint-Laurent,,G5L,108,5821
4673,31-54,0,0-10000,Rimouski,Bas-Saint-Laurent,,G5L,108,5799
4674,55-65,1,0-10000,Rimouski,Bas-Saint-Laurent,,G5L,108,5798
4680,31-54,0,30001-50000,Rimouski,Bas-Saint-Laurent,,G5N,108,5801
4699,31-54,0,30001-50000,Saint-Marcellin,Bas-Saint-Laurent,,G0K,108,5796
4706,55-65,0,50001-,Rimouski,Bas-Saint-Laurent,,G5L,108,5800
4719,31-54,0,30001-50000,Saint-Octave-de-Métis,Bas-Saint-Laurent,,G0J,108,5739
4728,31-54,1,0-10000,Rimouski,Bas-Saint-Laurent,,G5L,108,5740
4763,66-80,0,30001-50000,Rimouski,Bas-Saint-Laurent,,G5N,118,5713
4819,0,1,0,Parisville,Centre-du-Québec,,G1K,116,5659
4953,31-54,0,10001-20000,Rimouski,Bas-Saint-Laurent,,G5L,108,5521
4954,81-95,0,10001-20000,Rimouski,Bas-Saint-Laurent,,G5L,108,5522
5126,55-65,0,10001-20000,Rimouski,Bas-Saint-Laurent,,G5L,108,5345
5127,31-54,1,20001-30000,Rimouski,Bas-Saint-Laurent,,G5L,108,5346
5238,31-54,0,30001-50000,Saint-Valérien,Bas-Saint-Laurent,,G0L,108,5228
5239,81-95,1,0,Rimouski,Bas-Saint-Laurent,,G5L,108,5229
5242,31-54,0,10001-20000,Rimouski,Bas-Saint-Laurent,,G5L,108,5232
5278,18-30,0,10001-20000,Rimouski,Bas-Saint-Laurent,,G5L,108,5205
5303,31-54,0,0-10000,Rimouski,Bas-Saint-Laurent,,G5L,108,5189
5323,81-95,1,20001-30000,Rimouski,Bas-Saint-Laurent,,G5L,108,5135
5324,81-95,0,20001-30000,Rimouski,Bas-Saint-Laurent,,G5L,108,5136
5325,18-30,1,0-10000,Rimouski,Bas-Saint-Laurent,,G5L,108,5137
5326,31-54,0,30001-50000,Rimouski,Bas-Saint-Laurent,,G5Z,108,5138
5385,31-54,0,0-10000,Rimouski,Bas-Saint-Laurent,,G5L,108,5086
5386,31-54,0,0-10000,Rimouski,Bas-Saint-Laurent,,G5N,108,5087
5430,31-54,0,10001-20000,Rimouski,Bas-Saint-Laurent,,G5N,108,5039
