,id,age,genre,revenu,ville,region,arrondissement,adresse,accorderie,mapid,degrees,betweenness,harmonic_centrality,transitivity_undirected,pagerank,eccentricity
0,33,55-65,0,50001-,Granby,Montérégie,,J2G,120,10436,1,0.0,0.22753623188405772,0.1232876712328767,0.004007748669397946,0.0
1,59,55-65,1,50001-,Waterloo,Montérégie,,J0E,120,10409,3,0.0,0.29830917874396135,0.1232876712328767,0.0031229210410893085,3.0
2,69,31-54,1,50001-,Granby,Montérégie,,J2H,120,10400,2,0.0,0.31521739130434795,0.1232876712328767,0.0031229210410893085,2.0
3,84,31-54,0,10001-20000,Granby,Montérégie,,J2H,120,10382,12,4.126126126126126,0.41908212560386454,0.1232876712328767,0.005187518840476129,2.0
4,86,66-80,0,10001-20000,Granby,Montérégie,,J2H,120,10384,5,16.0,0.41908212560386426,0.1232876712328767,0.0034238327472082774,2.0
5,87,66-80,0,10001-20000,Granby,Montérégie,,J2H,120,10385,3,0.0,0.41183574879227003,0.1232876712328767,0.003273376894148793,2.0
6,92,18-30,0,30001-50000,Saint-Césaire,Montérégie,,J0L,120,10378,1,0.0,0.27826086956521734,0.1232876712328767,0.004450162483552265,0.0
7,94,55-65,1,50001-,Granby,Montérégie,,J2G,120,10374,3,9.53034508483405,0.33743961352657015,0.1232876712328767,0.0035916292593295225,7.0
8,107,55-65,0,30001-50000,Saint-Paul-d'Abbotsford,Montérégie,,J0E,120,10364,12,5.860317460317461,0.443236714975845,0.1232876712328767,0.007126439064952706,2.0
9,119,18-30,1,30001-50000,Roxton Pond,Montérégie,,J0E,120,10354,1,0.0,0.30120772946859914,0.1232876712328767,0.0031229210410893085,3.0
10,122,31-54,0,0-10000,Granby,Montérégie,,J2H,120,10344,21,34.05213147524083,0.4323671497584539,0.1232876712328767,0.004803284089994015,7.0
11,132,31-54,0,10001-20000,Granby,Montérégie,,J2G,120,10337,1,0.0,0.3840579710144925,0.1232876712328767,0.0031229210410893085,2.0
12,137,31-54,0,30001-50000,Granby,Montérégie,,J2J,120,10332,1,0.0,0.33019323671497575,0.1232876712328767,0.003324732439285462,0.0
13,143,55-65,0,10001-20000,Granby,Montérégie,,J2G,120,10326,9,0.0,0.36473429951690806,0.1232876712328767,0.0031229210410893085,5.0
14,155,81-95,0,10001-20000,Granby,Montérégie,,J2G,120,10316,7,0.0,0.3913043478260867,0.1232876712328767,0.004977834614440291,2.0
