source,target,duree,date,service,detailservice,accorderie,id
65,66,01:30:00,2011-10-20,Santé / Maternité / Esthétique,Massothérapie thérapeutique,120.0,25898
65,68,01:30:00,2011-11-02,Santé / Maternité / Esthétique,Massothérapie thérapeutique,120.0,26081
65,69,07:00:00,2011-11-07,Travaux / Entretien / Jardinage,Peinture intérieure,120.0,26398
65,68,01:30:00,2012-02-06,Santé / Maternité / Esthétique,Massothérapie thérapeutique,120.0,27513
65,69,01:00:00,2012-03-28,Santé / Maternité / Esthétique,Massothérapie thérapeutique,120.0,29035
55,54,02:00:00,2016-07-01,Santé / Maternité / Esthétique,Harmonisation énergétique,120.0,73362
55,64,03:00:00,2016-11-15,Santé / Maternité / Esthétique,Harmonisation énergétique,120.0,77696
55,67,02:30:00,2017-02-06,Santé / Maternité / Esthétique,Harmonisation énergétique,120.0,80741
55,62,03:00:00,2017-03-26,Échanges associatifs,Animation kiosque pour L'Accorderie,120.0,82231
55,52,02:00:00,2017-09-29,Santé / Maternité / Esthétique,Harmonisation énergétique,120.0,87996
55,60,03:00:00,2018-08-14,Santé / Maternité / Esthétique,Harmonisation énergétique,120.0,95954
55,60,04:00:00,2018-08-20,Travaux / Entretien / Jardinage,Ménage léger,120.0,95959
55,60,05:00:00,2018-08-27,Travaux / Entretien / Jardinage,Ménage léger,120.0,96064
55,61,05:30:00,2018-09-25,Travaux / Entretien / Jardinage,Ménage léger,120.0,96522
55,60,04:00:00,2018-10-02,Travaux / Entretien / Jardinage,Ménage léger,120.0,96625
55,60,03:00:00,2018-10-12,Travaux / Entretien / Jardinage,Ménage léger,120.0,96891
55,60,02:00:00,2018-10-23,Travaux / Entretien / Jardinage,Aide pour jardinage,120.0,97240
55,58,03:00:00,2018-12-07,Santé / Maternité / Esthétique,Harmonisation énergétique,120.0,97674
55,61,05:00:00,2018-12-11,Travaux / Entretien / Jardinage,Ménage léger,120.0,97767
55,56,03:00:00,2018-12-13,Sports / Loisirs / Animation,Initiation danse sociale,120.0,97790
55,56,02:00:00,2018-12-18,Sports / Loisirs / Animation,Initiation danse sociale,120.0,98322
55,56,01:00:00,2019-01-25,Sports / Loisirs / Animation,Initiation danse sociale,120.0,98564
55,56,01:00:00,2019-02-01,Sports / Loisirs / Animation,Initiation danse sociale,120.0,98568
55,56,01:00:00,2019-03-15,Sports / Loisirs / Animation,Initiation danse sociale,120.0,99227
55,63,02:00:00,2019-09-29,Santé / Maternité / Esthétique,Harmonisation énergétique,120.0,102850
