source,target,duree,date,service,detailservice,accorderie,id
778,785,01:00:00,2006-06-17,Autres transactions,Achat d'un objet à une foire d'échange,114.0,6287
778,777,01:00:00,2006-06-17,Autres transactions,Achat d'un objet à une foire d'échange,114.0,6288
778,775,01:00:00,2006-06-17,Autres transactions,Achat d'un objet à une foire d'échange,114.0,6289
778,765,00:30:00,2008-07-04,Cuisine / Alimentation,Cuisine plats ou repas,114.0,9901
778,762,00:30:00,2008-07-04,Cuisine / Alimentation,Cuisine plats ou repas,114.0,9915
778,760,00:30:00,2008-07-04,Cuisine / Alimentation,Cuisine plats ou repas,114.0,9918
778,752,00:30:00,2008-07-04,Cuisine / Alimentation,Cuisine plats ou repas,114.0,9921
778,734,00:30:00,2008-07-04,Cuisine / Alimentation,Cuisine plats ou repas,114.0,9922
778,756,00:30:00,2008-07-04,Cuisine / Alimentation,Cuisine plats ou repas,114.0,9923
778,757,00:30:00,2008-07-11,Cuisine / Alimentation,Cuisine plats ou repas,114.0,9926
778,754,00:30:00,2008-07-04,Cuisine / Alimentation,Cuisine plats ou repas,114.0,9927
778,767,00:30:00,2008-07-04,Cuisine / Alimentation,Cuisine plats ou repas,114.0,9928
778,761,00:30:00,2008-07-04,Cuisine / Alimentation,Cuisine plats ou repas,114.0,9929
778,763,00:30:00,2008-07-04,Cuisine / Alimentation,Cuisine plats ou repas,114.0,9932
778,758,00:30:00,2008-07-04,Cuisine / Alimentation,Cuisine plats ou repas,114.0,9933
778,753,00:30:00,2008-07-04,Cuisine / Alimentation,Cuisine plats ou repas,114.0,9935
778,759,00:30:00,2008-07-04,Cuisine / Alimentation,Cuisine plats ou repas,114.0,9937
778,759,00:30:00,2008-07-04,Cuisine / Alimentation,Cuisine plats ou repas,114.0,9938
778,764,00:30:00,2008-07-04,Cuisine / Alimentation,Cuisine plats ou repas,114.0,10206
778,657,00:30:00,2008-07-04,Cuisine / Alimentation,Cuisine plats ou repas,114.0,10212
755,657,02:00:00,2008-06-26,Arts / Culture / Éducation,Apprentissage de la flûte traversière,114.0,10215
744,657,02:00:00,2009-04-22,Échanges associatifs,Tâches pour Fêtes ou 5 à 7 de L'Accorderie,114.0,13036
778,738,01:00:00,2009-07-15,Travaux / Entretien / Jardinage,Aide pour jardinage,114.0,13966
755,739,02:00:00,2009-07-15,Langues / Littérature,Aide à la francisation,114.0,13974
755,739,01:00:00,2009-07-20,Langues / Littérature,Aide à la francisation,114.0,14019
744,658,01:00:00,2009-06-28,Sports / Loisirs / Animation,Clown pour fêtes d'enfants ou événements,114.0,14099
737,766,02:00:00,2009-07-15,Travaux / Entretien / Jardinage,Ménage léger,114.0,14292
737,766,02:30:00,2009-08-12,Travaux / Entretien / Jardinage,Ménage léger,114.0,14303
737,766,02:00:00,2009-08-17,Échanges associatifs,Envoi postal pour L'Accorderie,114.0,14317
737,766,02:30:00,2009-09-15,Travaux / Entretien / Jardinage,Ménage léger,114.0,14618
737,766,01:00:00,2009-09-21,Échanges associatifs,Envoi postal pour L'Accorderie,114.0,14873
737,766,03:00:00,2009-10-02,Échanges associatifs,Animation kiosque pour L'Accorderie,114.0,14918
737,766,01:30:00,2009-10-15,Travaux / Entretien / Jardinage,Ménage léger,114.0,15082
778,732,01:00:00,2009-10-27,Langues / Littérature,Apprentissage de l'espagnol,114.0,15141
737,769,02:00:00,2009-10-28,Travaux / Entretien / Jardinage,Aménagement paysager,114.0,15399
737,728,02:30:00,2009-10-29,Travaux / Entretien / Jardinage,Ménage léger,114.0,15400
737,769,05:00:00,2009-11-04,Travaux / Entretien / Jardinage,Nettoyage saisonnier de terrains,114.0,15411
737,769,02:30:00,2009-11-11,Travaux / Entretien / Jardinage,Ménage léger,114.0,15476
737,766,02:00:00,2009-11-12,Travaux / Entretien / Jardinage,Ménage léger,114.0,15477
737,766,01:30:00,2009-11-23,Échanges associatifs,Envoi postal pour L'Accorderie,114.0,15727
737,766,02:30:00,2010-02-25,Travaux / Entretien / Jardinage,Ménage léger,114.0,16477
737,766,02:30:00,2010-02-23,Travaux / Entretien / Jardinage,Ménage léger,114.0,16876
737,766,01:30:00,2010-02-01,Achat regroupé,Partage des commandes,114.0,17139
737,769,02:30:00,2010-03-11,Travaux / Entretien / Jardinage,Ménage léger,114.0,17148
737,766,01:30:00,2010-04-20,Achat regroupé,Rencontre de travail achat regroupé,114.0,18247
737,766,01:30:00,2010-05-17,Travaux / Entretien / Jardinage,Ménage léger,114.0,18448
714,658,01:00:00,2010-06-25,Sports / Loisirs / Animation,Maquillage événements spéciaux,114.0,18857
714,658,03:00:00,2010-06-26,Sports / Loisirs / Animation,Maquillage événements spéciaux,114.0,18858
714,658,03:00:00,2010-06-27,Sports / Loisirs / Animation,Maquillage événements spéciaux,114.0,18859
714,741,01:00:00,2010-07-13,Sports / Loisirs / Animation,Jeu de tarot amérindien et égyptien,114.0,19059
714,740,01:00:00,2010-07-13,Sports / Loisirs / Animation,Jeu de tarot amérindien et égyptien,114.0,19060
714,750,01:00:00,2010-07-13,Sports / Loisirs / Animation,Jeu de tarot amérindien et égyptien,114.0,19061
714,735,01:00:00,2010-07-13,Sports / Loisirs / Animation,Jeu de tarot amérindien et égyptien,114.0,19062
714,658,03:00:00,2010-09-22,Sports / Loisirs / Animation,Maquillage événements spéciaux,114.0,19772
714,658,01:00:00,2010-11-03,Sports / Loisirs / Animation,Jeu de tarot amérindien et égyptien,114.0,20450
702,658,02:00:00,2011-03-24,Échanges associatifs,Rencontre Comité de développement Hochelaga-Maisonneuve,114.0,22343
714,658,06:00:00,2011-05-21,Échanges associatifs,Tâches pour Fêtes ou 5 à 7 de L'Accorderie,114.0,23580
687,691,03:00:00,2011-06-17,Informatique / Bureautique,Dépannage pour ordinateurs P.C.,114.0,24182
689,658,02:00:00,2011-06-14,Échanges associatifs,Session d'accueil de L'Accorderie,114.0,24201
687,693,01:00:00,2011-06-01,Informatique / Bureautique,Dépannage pour ordinateurs P.C.,114.0,24210
702,658,02:00:00,2011-05-11,Échanges associatifs,Tâches pour Fêtes ou 5 à 7 de L'Accorderie,114.0,24298
702,658,01:30:00,2011-04-25,Échanges associatifs,Tâche contact communautaire,114.0,24299
687,691,02:00:00,2011-06-23,Informatique / Bureautique,Dépannage pour ordinateurs P.C.,114.0,24357
687,691,01:00:00,2011-06-26,Informatique / Bureautique,Dépannage pour ordinateurs P.C.,114.0,24358
689,658,02:00:00,2011-06-29,Échanges associatifs,Session d'accueil de L'Accorderie,114.0,24368
689,559,02:00:00,2011-06-17,Administration / Emploi / Organisation,Initiation au code civil,114.0,24502
755,704,01:00:00,2011-07-05,Arts / Culture / Éducation,Initiation lecture de la musique,114.0,24654
687,693,02:00:00,2011-07-22,Informatique / Bureautique,Dépannage pour ordinateurs P.C.,114.0,24755
687,693,02:00:00,2011-07-23,Informatique / Bureautique,Dépannage pour ordinateurs P.C.,114.0,24756
687,693,01:00:00,2011-07-25,Informatique / Bureautique,Dépannage pour ordinateurs P.C.,114.0,24757
689,658,02:30:00,2011-07-26,Échanges associatifs,Session d'accueil de L'Accorderie,114.0,24790
687,677,02:00:00,2011-08-01,Informatique / Bureautique,Installation de logiciels,114.0,24858
687,718,00:30:00,2011-08-10,Informatique / Bureautique,Dépannage pour ordinateurs P.C.,114.0,24881
687,750,01:00:00,2011-08-13,Informatique / Bureautique,Dépannage pour ordinateurs P.C.,114.0,24920
687,677,02:00:00,2011-08-01,Informatique / Bureautique,Conception site web,114.0,24922
