,id,age,genre,revenu,ville,region,arrondissement,adresse,accorderie,mapid,degrees,betweenness,harmonic_centrality,transitivity_undirected,pagerank,eccentricity
0,32,31-54,0,50001-,Sainte-Thècle,Mauricie,,G0X,92,10437,5,0.0,0.19116318464144755,0.08691677927032827,0.001416000338804284,2.0
1,38,55-65,0,20001-30000,Trois-Rivières,Mauricie,Cap-de-la-Madeleine,G8Y,92,10430,4,0.0,0.3447628458498004,0.08691677927032827,0.0007513255529033566,8.0
2,39,66-80,0,0,Trois-Rivières,Mauricie,Cap-de-la-Madeleine,G8T,92,10431,4,0.0,0.3447628458498004,0.08691677927032827,0.0007513255529033566,8.0
3,43,55-65,1,50001-,Shawinigan,Mauricie,,G9R,92,10426,1,0.0,0.21858178053830402,0.08691677927032827,0.0008790508968969273,0.0
4,61,55-65,0,10001-20000,Shawinigan,Mauricie,,G9N,92,10407,11,20.51916080355688,0.35754281949933997,0.08691677927032827,0.0008790508968969273,8.0
5,115,31-54,0,20001-30000,Saint-Adelphe,Mauricie,,G0X,92,10350,1,0.0,0.2386834180312451,0.08691677927032827,0.0007513255529033566,1.0
6,117,66-80,1,10001-20000,Shawinigan,Mauricie,,G9R,92,10352,5,0.0,0.35694993412384607,0.08691677927032827,0.0009133171914251144,7.0
7,134,66-80,0,0,Notre-Dame-du-Mont-Carmel,Mauricie,,G0X,92,10336,4,71.21106175249007,0.3513504611330682,0.08691677927032827,0.0007852883490967046,8.0
8,140,66-80,0,0,Notre-Dame-de-Montauban,Mauricie,,G0X,92,10329,2,8.791666666666677,0.29133728590250174,0.08691677927032827,0.0007955698606586461,1.0
9,141,81-95,1,0,Lac-aux-Sables,Mauricie,,G0X,92,10327,3,0.0,0.2526821005081884,0.08691677927032827,0.0007513255529033566,9.0
10,146,0,0,0,Lac-aux-Sables,Mauricie,,G0X,92,10323,3,227.0,0.2977602108036877,0.08691677927032827,0.000774307942292451,8.0
11,153,31-54,0,50001-,Saint-Tite,Mauricie,,G0X,92,10314,1,0.0,0.2386834180312451,0.08691677927032827,0.0007513255529033566,1.0
12,154,18-30,0,0-10000,Saint-Tite,Mauricie,,G0X,92,10315,1,0.0,0.2386834180312451,0.08691677927032827,0.0007513255529033566,1.0
13,166,18-30,0,0-10000,Saint-Tite,Mauricie,,G0X,92,10302,1,0.0,0.2376293995859222,0.08691677927032827,0.0007513255529033566,11.0
14,208,96-150,0,0,Sainte-Thècle,Mauricie,,G0X,92,10259,2,2.0,0.24168078298513176,0.08691677927032827,0.0009943584991133451,1.0
15,210,18-30,0,0,Sainte-Thècle,Mauricie,,G0X,92,10261,3,0.0,0.2579851308112187,0.08691677927032827,0.0008538033794748435,0.0
16,211,18-30,1,0-10000,Lac-aux-Sables,Mauricie,,G0X,92,10262,5,229.0,0.30220685111989315,0.08691677927032827,0.0010213785300152976,1.0
17,222,0,0,20001-30000,Shawinigan,Mauricie,,G0X,92,10245,13,0.0,0.34657444005269905,0.08691677927032827,0.0007513255529033566,8.0
18,223,31-54,1,30001-50000,Shawinigan,Mauricie,,G9N,92,10244,4,16.999999999999993,0.36034255599472925,0.08691677927032827,0.0009190513963698521,8.0
19,236,18-30,1,10001-20000,Saint-Tite,Mauricie,,G0X,92,10232,1,0.0,0.2376293995859222,0.08691677927032827,0.0007513255529033566,11.0
20,239,31-54,0,30001-50000,Notre-Dame-de-Montauban,Mauricie,,G0X,92,10235,2,0.0,0.2386834180312451,0.08691677927032827,0.0007513255529033566,1.0
21,248,55-65,0,30001-50000,Lac-aux-Sables,Mauricie,,G0X,92,10220,7,43.9583333333334,0.3562252964426867,0.08691677927032827,0.0007955698606586384,8.0
22,255,31-54,1,30001-50000,Trois-Rivières,Mauricie,Cap-de-la-Madeleine,G9B,92,10213,2,0.0,0.36406455862977594,0.08691677927032827,0.0007513255529033566,8.0
23,257,66-80,0,0,Saint-Séverin,Mauricie,,G0X,92,10211,11,0.9999999999999999,0.24000094108789857,0.08691677927032827,0.0019549258408850805,1.0
24,260,66-80,0,20001-30000,Hérouxville,Mauricie,,G0X,92,10207,7,704.7982683982696,0.3193017127799718,0.08691677927032827,0.0021201599659006693,10.0
25,261,31-54,0,30001-50000,Shawinigan,Mauricie,,G9N,92,10208,5,0.0,0.3447628458498004,0.08691677927032827,0.0007513255529033566,8.0
26,264,66-80,0,20001-30000,Shawinigan,Mauricie,,G9T,92,10206,49,39.165698927565614,0.36534914361001286,0.08691677927032827,0.0009622599519152693,8.0
27,267,66-80,0,20001-30000,Lac-aux-Sables,Mauricie,,G0X,92,10198,1,0.0,0.2386834180312451,0.08691677927032827,0.0007513255529033566,1.0
28,273,18-30,1,0-10000,Saint-Tite,Mauricie,,G0X,92,10196,2,0.0,0.2795783926218696,0.08691677927032827,0.0007513255529033566,9.0
29,276,66-80,0,20001-30000,Notre-Dame-de-Montauban,Mauricie,,G0X,92,10190,6,574.1692770413317,0.3658432147562579,0.08691677927032827,0.0008411860549420643,6.0
30,277,66-80,1,20001-30000,Notre-Dame-de-Montauban,Mauricie,,G0X,92,10191,2,0.0,0.29677206851119764,0.08691677927032827,0.0007972903316815456,0.0
31,288,66-80,1,20001-30000,Trois-Rivières,Mauricie,Cap-de-la-Madeleine,G8V,92,10179,2,0.0,0.28306982872200126,0.08691677927032827,0.0011293174090247456,0.0
32,289,55-65,0,30001-50000,Lac-aux-Sables,Mauricie,,G0X,92,10178,9,683.9999999999999,0.3015480895915664,0.08691677927032827,0.0010936213022763775,9.0
33,290,,1,0-10000,Lac-aux-Sables,Mauricie,,G0X,92,10177,4,350.00000000000045,0.30510540184453083,0.08691677927032827,0.00140948730385194,7.0
34,294,18-30,0,50001-,Shawinigan,Mauricie,,G9P,92,10182,22,17625.263099285035,0.4038866930171304,0.08691677927032827,0.0010410425354185758,5.0
35,297,31-54,0,10001-20000,Sainte-Thècle,Mauricie,,G0X,92,10169,1,0.0,0.29677206851119764,0.08691677927032827,0.000774307942292451,0.0
36,299,31-54,0,30001-50000,Sainte-Thècle,Mauricie,,G0X,92,10168,8,0.6666666666666666,0.24033032185206196,0.08691677927032827,0.0015481067874190029,1.0
37,300,31-54,0,0,Sainte-Thècle,Mauricie,,G0X,92,10170,1,0.0,0.22893374741200934,0.08691677927032827,0.0016194973034163599,0.0
38,302,31-54,1,10001-20000,Shawinigan,Mauricie,,G9N,92,10166,5,354.18233041125205,0.35003293807641467,0.08691677927032827,0.001525158405135286,8.0
39,307,31-54,0,20001-30000,Saint-Étienne-des-Grès,Mauricie,,G0X,92,10161,14,0.0,0.37223320158102763,0.08691677927032827,0.0007513255529033566,6.0
40,309,31-54,1,30001-50000,Shawinigan,Mauricie,,G9T,92,10159,5,0.0,0.34739789196310755,0.08691677927032827,0.0007513255529033566,8.0
41,314,55-65,0,30001-50000,Lac-aux-Sables,Mauricie,,G0X,92,10152,2,0.0,0.2977602108036877,0.08691677927032827,0.0007513255529033566,7.0
